プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZP10	B10	10132311	0038	0015025668	工程（中間検査）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250714		0000000000	000000
P100	ZP10	B10	10132311	0039	0015025669	工程（仕上）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250714		0000000000	000000
P100	ZP10	B10	10132311	0040	0015025652	総合組立	C0921	MSN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10	1809	20250714		0000000000	000000
P100	ZP10	B10	10132311	0050	0015025653	製品検査	C0953	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10	230	20250714		0000000000	000000
P100	ZP10	B10	10132311	1000	0015025654	出荷検査	C0960	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	1		20250714		0000000000	000000
P100	ZP10	B10	10132311	1030	0015025655	組立小型手直(自責)	CZ030	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250714		0000000000	000000
P100	ZP10	B10	10132311	1040	0015025656	組立小型手直(他責)	CZ040	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250714		0000000000	000000
P100	ZP10	B10	10132311	1050	0015025657	検査手直し(自責)	C0970	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250714		0000000000	000000
P100	ZP10	B10	10132311	1060	0015025658	検査手直し(他責)	C0980	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250714		0000000000	000000
P100	ZP10	B10	10132312	0010	0015025670	メイン部品払出	CW010	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10		20250715		0000000000	000000
P100	ZP10	B10	10132312	0020	0015025671	部品仕分け	C0931	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10		20250715		0000000000	000000
P100	ZP10	B10	10132312	0027	0015555440	外注加工	C0922	SG	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0028	0015025680	前工程	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0029	0015025681	工程J1	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0030	0015025672	外注加工	C0921	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0031	0015025682	工程J2	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0032	0015025683	工程①	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0033	0015025684	工程②	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0034	0015025685	工程③	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0035	0015025686	工程④	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0036	0015025687	工程⑤	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0037	0015025688	工程⑥	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10		210	20250715		0000000000	000000
P100	ZP10	B10	10132312	0038	0015025689	工程（中間検査）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0039	0015025690	工程（仕上）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	0040	0015025673	総合組立	C0921	MSN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10	2019	20250715		0000000000	000000
P100	ZP10	B10	10132312	0050	0015025674	製品検査	C0953	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10	240	20250715		0000000000	000000
P100	ZP10	B10	10132312	1000	0015025675	出荷検査	C0960	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	1		20250715		0000000000	000000
P100	ZP10	B10	10132312	1030	0015025676	組立小型手直(自責)	CZ030	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	1040	0015025677	組立小型手直(他責)	CZ040	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	1050	0015025678	検査手直し(自責)	C0970	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132312	1060	0015025679	検査手直し(他責)	C0980	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0010	0015025692	メイン部品払出	CW010	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10		20250715		0000000000	000000
P100	ZP10	B10	10132313	0020	0015025693	部品仕分け	C0931	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10		20250715		0000000000	000000
P100	ZP10	B10	10132313	0027	0015628366	外注加工	C0922	SG	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0028	0015025702	前工程	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0029	0015025703	工程J1	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0030	0015025694	外注加工	C0921	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0031	0015025704	工程J2	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0032	0015025705	工程①	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0033	0015025706	工程②	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0034	0015025707	工程③	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0035	0015025708	工程④	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0036	0015025709	工程⑤	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0037	0015025710	工程⑥	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10		220	20250715		0000000000	000000
P100	ZP10	B10	10132313	0038	0015025711	工程（中間検査）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0039	0015025712	工程（仕上）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	0040	0015025695	総合組立	C0921	MSN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10		1952	20250715		0000000000	000000
P100	ZP10	B10	10132313	0050	0015025696	製品検査	C0953	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10	240	20250715		0000000000	000000
P100	ZP10	B10	10132313	1000	0015025697	出荷検査	C0960	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	1		20250715		0000000000	000000
P100	ZP10	B10	10132313	1030	0015025698	組立小型手直(自責)	CZ030	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	1040	0015025699	組立小型手直(他責)	CZ040	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	1050	0015025700	検査手直し(自責)	C0970	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132313	1060	0015025701	検査手直し(他責)	C0980	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250715		0000000000	000000
P100	ZP10	B10	10132314	0010	0015025713	メイン部品払出	CW010	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10		20250716		0000000000	000000
P100	ZP10	B10	10132314	0020	0015025714	部品仕分け	C0931	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10		20250716		0000000000	000000
P100	ZP10	B10	10132314	0027	0015628367	外注加工	C0922	SG	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0028	0015025723	前工程	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0029	0015025724	工程J1	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0030	0015025715	外注加工	C0921	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0031	0015025725	工程J2	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0032	0015025726	工程①	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0033	0015025727	工程②	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0034	0015025728	工程③	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0035	0015025729	工程④	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0036	0015025730	工程⑤	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0037	0015025731	工程⑥	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10		280	20250716		0000000000	000000
P100	ZP10	B10	10132314	0038	0015025732	工程（中間検査）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0039	0015025733	工程（仕上）	C0921	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	0040	0015025716	総合組立	C0921	MSN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10	1827	20250716		0000000000	000000
P100	ZP10	B10	10132314	0050	0015025717	製品検査	C0953	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10		220	20250716		0000000000	000000
P100	ZP10	B10	10132314	1000	0015025718	出荷検査	C0960	SN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	1030	0015025719	組立小型手直(自責)	CZ030	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	1040	0015025720	組立小型手直(他責)	CZ040	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	1050	0015025721	検査手直し(自責)	C0970	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B10	10132314	1060	0015025722	検査手直し(他責)	C0980	SNF	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10			20250716		0000000000	000000
P100	ZP10	B82	10132461	0010	0015041302	検査データ確認	C0953	SN	A00A0207200	#YWE-SR350-AJ0(C)	50		20	20250707		0000000000	000000
P100	ZP10	B82	10132461	0020	0015041301	入庫	C0922	SN	A00A0207200	#YWE-SR350-AJ0(C)	50			20250707		0000000000	000000
P100	ZP10	B82	10132461	0040	0015041295	製品検査	C0953	SN	A00A0207200	#YWE-SR350-AJ0(C)	50	50	190	20250707		0000000000	000000
P100	ZP10	B82	10132461	1000	0015041300	出荷検査	C0960	SN	A00A0207200	#YWE-SR350-AJ0(C)	50	1	180	20250707		0000000000	000000
P100	ZP10	B82	10132461	1030	0015041296	組立小型手直(自責)	CZ030	SNF	A00A0207200	#YWE-SR350-AJ0(C)	50			20250707		0000000000	000000
P100	ZP10	B82	10132461	1040	0015041297	組立小型手直(他責)	CZ040	SNF	A00A0207200	#YWE-SR350-AJ0(C)	50			20250707		0000000000	000000
P100	ZP10	B82	10132461	1050	0015041298	検査手直し(自責)	C0970	SNF	A00A0207200	#YWE-SR350-AJ0(C)	50			20250707		0000000000	000000
P100	ZP10	B82	10132461	1060	0015041299	検査手直し(他責)	C0980	SNF	A00A0207200	#YWE-SR350-AJ0(C)	50			20250707		0000000000	000000
P100	ZP10	B59	10132516	0010	0015048931	メイン部品払出	CW010	SN	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18	18		20250722		0000000000	000000
P100	ZP10	B59	10132516	0020	0015048932	部品仕分け	C0931	SN	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18	18		20250722		0000000000	000000
P100	ZP10	B59	10132516	0040	0015048933	総合組立	C0921	MSN	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18	18	1090	20250722		0000000000	000000
P100	ZP10	B59	10132516	0050	0015048934	製品検査	C0953	SN	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18	18	120	20250722		0000000000	000000
P100	ZP10	B59	10132516	1000	0015048935	出荷検査	C0960	SN	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18	1	10	20250722		0000000000	000000
P100	ZP10	B59	10132516	1030	0015048936	組立小型手直(自責)	CZ030	SNF	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18			20250722		0000000000	000000
P100	ZP10	B59	10132516	1040	0015048937	組立小型手直(他責)	CZ040	SNF	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18			20250722		0000000000	000000
P100	ZP10	B59	10132516	1050	0015048938	検査手直し(自責)	C0970	SNF	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18			20250722		0000000000	000000
P100	ZP10	B59	10132516	1060	0015048939	検査手直し(他責)	C0980	SNF	A00A0132101	SS-180GMSR-PRC(Ro)_CDS	18			20250722		0000000000	000000
P100	ZP10	CK9	10132540	0010	0015052120	メイン部品払出	CW010	SN	U00A0393900	&DDC UNIT 6P	1	1		20250710		0000000000	000000
P100	ZP10	CK9	10132540	0020	0015052121	部品仕分け	C0931	SN	U00A0393900	&DDC UNIT 6P	1	1		20250710		0000000000	000000
P100	ZP10	CK9	10132540	0030	0015052122	総合組立	C0911	MSN	U00A0393900	&DDC UNIT 6P	1	1		20250710		0000000000	000000
P100	ZP10	CK9	10132540	0035	0015786984	ユニット組立	C0922	SG	U00A0393900	&DDC UNIT 6P	1			20250710		0000000000	000000
P100	ZP10	CK9	10132540	0040	0015052123	製品検査	C0951	SN	U00A0393900	&DDC UNIT 6P	1	1	80	20250710		0000000000	000000
P100	ZP10	CK9	10132540	1000	0015052124	出荷検査(大型)	C0962	SN	U00A0393900	&DDC UNIT 6P	1	1		20250710		0000000000	000000
P100	ZP10	CK9	10132540	1010	0015052125	組立大型手直(自責)	CZ010	SNF	U00A0393900	&DDC UNIT 6P	1			20250710		0000000000	000000
P100	ZP10	CK9	10132540	1020	0015052126	組立大型手直(他責)	CZ020	SNF	U00A0393900	&DDC UNIT 6P	1			20250710		0000000000	000000
P100	ZP10	CK9	10132540	1050	0015052127	検査大型手直し(自責)	C0971	SNF	U00A0393900	&DDC UNIT 6P	1			20250710		0000000000	000000
P100	ZP10	CK9	10132540	1060	0015052128	検査大型手直し(他責)	C0981	SNF	U00A0393900	&DDC UNIT 6P	1			20250710		0000000000	000000
P100	ZP10	B10	10132552	0010	0015081315	メイン部品払出	CW010	SN	A00A1962600	MRT-15010C        STD	10	10		20250708		0000000000	000000
P100	ZP10	B10	10132552	0020	0015081316	部品仕分け	C0931	SN	A00A1962600	MRT-15010C        STD	10	10		20250708		0000000000	000000
P100	ZP10	B10	10132552	0023	0015081324	外注加工(スクリーン印刷)	C0921	SG	A00A1962600	MRT-15010C        STD	10			20250708		0000000000	000000
P100	ZP10	B10	10132552	0030	0015081317	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	10	4450	20250708		0000000000	000000
P100	ZP10	B10	10132552	0035	0015712808	外注加工	C0922	SG	A00A1962600	MRT-15010C        STD	10			20250708		0000000000	000000
P100	ZP10	B10	10132552	0040	0015081318	製品検査	C0953	SN	A00A1962600	MRT-15010C        STD	10	10	420	20250708		0000000000	000000
P100	ZP10	B10	10132552	1000	0015081319	出荷検査	C0960	SNF	A00A1962600	MRT-15010C        STD	10	1		20250708		0000000000	000000
P100	ZP10	B10	10132552	1030	0015081320	組立小型手直(自責)	CZ030	SNF	A00A1962600	MRT-15010C        STD	10			20250708		0000000000	000000
P100	ZP10	B10	10132552	1040	0015081321	組立小型手直(他責)	CZ040	SNF	A00A1962600	MRT-15010C        STD	10			20250708		0000000000	000000
P100	ZP10	B10	10132552	1050	0015081322	検査手直し(自責)	C0970	SNF	A00A1962600	MRT-15010C        STD	10			20250708		0000000000	000000
P100	ZP10	B10	10132552	1060	0015081323	検査手直し(他責)	C0980	SNF	A00A1962600	MRT-15010C        STD	10			20250708		0000000000	000000
P100	ZP10	B10	10132553	0010	0015081325	メイン部品払出	CW010	SN	A00A1962600	MRT-15010C        STD	10	10		20250709		0000000000	000000
P100	ZP10	B10	10132553	0020	0015081326	部品仕分け	C0931	SN	A00A1962600	MRT-15010C        STD	10	10		20250709		0000000000	000000
P100	ZP10	B10	10132553	0023	0015081334	外注加工(スクリーン印刷)	C0921	SG	A00A1962600	MRT-15010C        STD	10			20250709		0000000000	000000
P100	ZP10	B10	10132553	0030	0015081327	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	10	3395	20250709		0000000000	000000
P100	ZP10	B10	10132553	0035	0015713948	外注加工	C0922	SG	A00A1962600	MRT-15010C        STD	10			20250709		0000000000	000000
P100	ZP10	B10	10132553	0040	0015081328	製品検査	C0953	SN	A00A1962600	MRT-15010C        STD	10	10	400	20250709		0000000000	000000
P100	ZP10	B10	10132553	1000	0015081329	出荷検査	C0960	SNF	A00A1962600	MRT-15010C        STD	10	1		20250709		0000000000	000000
P100	ZP10	B10	10132553	1030	0015081330	組立小型手直(自責)	CZ030	SNF	A00A1962600	MRT-15010C        STD	10			20250709		0000000000	000000
P100	ZP10	B10	10132553	1040	0015081331	組立小型手直(他責)	CZ040	SNF	A00A1962600	MRT-15010C        STD	10			20250709		0000000000	000000
P100	ZP10	B10	10132553	1050	0015081332	検査手直し(自責)	C0970	SNF	A00A1962600	MRT-15010C        STD	10			20250709		0000000000	000000
P100	ZP10	B10	10132553	1060	0015081333	検査手直し(他責)	C0980	SNF	A00A1962600	MRT-15010C        STD	10			20250709		0000000000	000000
P100	ZP10	B10	10132554	0010	0015081335	メイン部品払出	CW010	SN	A00A1962600	MRT-15010C        STD	10	10		20250710		0000000000	000000
P100	ZP10	B10	10132554	0020	0015081336	部品仕分け	C0931	SN	A00A1962600	MRT-15010C        STD	10	10		20250710		0000000000	000000
P100	ZP10	B10	10132554	0023	0015081344	外注加工(スクリーン印刷)	C0921	SG	A00A1962600	MRT-15010C        STD	10		130	20250710		0000000000	000000
P100	ZP10	B10	10132554	0030	0015081337	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	10	2980	20250710		0000000000	000000
P100	ZP10	B10	10132554	0035	0015715482	外注加工	C0922	SG	A00A1962600	MRT-15010C        STD	10			20250710		0000000000	000000
P100	ZP10	B10	10132554	0040	0015081338	製品検査	C0953	SN	A00A1962600	MRT-15010C        STD	10	10	520	20250710		0000000000	000000
P100	ZP10	B10	10132554	1000	0015081339	出荷検査	C0960	SNF	A00A1962600	MRT-15010C        STD	10	1		20250710		0000000000	000000
P100	ZP10	B10	10132554	1030	0015081340	組立小型手直(自責)	CZ030	SNF	A00A1962600	MRT-15010C        STD	10			20250710		0000000000	000000
P100	ZP10	B10	10132554	1040	0015081341	組立小型手直(他責)	CZ040	SNF	A00A1962600	MRT-15010C        STD	10		30	20250710		0000000000	000000
P100	ZP10	B10	10132554	1050	0015081342	検査手直し(自責)	C0970	SNF	A00A1962600	MRT-15010C        STD	10			20250710		0000000000	000000
P100	ZP10	B10	10132554	1060	0015081343	検査手直し(他責)	C0980	SNF	A00A1962600	MRT-15010C        STD	10			20250710		0000000000	000000
P100	ZP10	BL0	10132562	0010	0015084220	メイン部品払出	CW010	SN	U00A0198002	＆PC-F167V6F8-PV-D	9	9		20250820		0000000000	000000
P100	ZP10	BL0	10132562	0020	0015084221	部品仕分け	C0931	SN	U00A0198002	＆PC-F167V6F8-PV-D	9	9		20250820		0000000000	000000
P100	ZP10	BL0	10132562	0021	0015084222	前工程	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0022	0015084223	工程J1	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0023	0015084224	工程J2	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0024	0015084225	工程①	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0025	0015084226	工程②	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0026	0015084227	工程③	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0027	0015084228	工程④	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0028	0015084229	工程⑤	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0029	0015084230	工程⑥	C0921	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0030	0015084231	外注加工	C0921	SN	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0035	0015746356	外注加工	C0922	SG	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0040	0015084232	総合組立	C0921	MSN	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	0050	0015084233	製品検査	C0953	SN	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	1000	0015084234	出荷検査	C0960	SN	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	1030	0015084235	組立小型手直(自責)	CZ030	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	1040	0015084236	組立小型手直(他責)	CZ040	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	1050	0015084237	検査手直し(自責)	C0970	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	BL0	10132562	1060	0015084238	検査手直し(他責)	C0980	SNF	U00A0198002	＆PC-F167V6F8-PV-D	9			20250820		0000000000	000000
P100	ZP10	B10	10132564	0010	0015084802	メイン部品払出	CW010	SN	U00A0119303	＆PC3-F150V6F8-L-B	1	1		20250707		0000000000	000000
P100	ZP10	B10	10132564	0020	0015084803	部品仕分け	C0931	SN	U00A0119303	＆PC3-F150V6F8-L-B	1	1		20250707		0000000000	000000
